id,source,name,description,host_id,host_name,host_since,host_location,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,neighborhood,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,beds,price,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating
785592186546110627,city scrape,Rental unit in Den Haag · 2 bedrooms · 1 bed · 1.5 baths,,492051723,Maryam,2022-12-19,,0%,0%,f,1,,Wijk 25 Mariahoeve en Marlot,52.09704521623745,4.3585360429916475,Entire rental unit,Entire home/apt,2,1,$147.00,1,30,0,
789741750203831031,city scrape,Condo in Den Haag · ★4.13 · 1 bedroom · 2 beds · 1 bath,,492695225,Bily,2022-12-25,,100%,16%,f,1,,Wijk 38 Laakkwartier en Spoorwijk,52.06107,4.32209,Entire condo,Entire home/apt,3,2,$150.00,1,365,8,4.13
792767674403534731,city scrape,Condo in Den Haag · ★5.0 · 2 bedrooms · 5 beds · 1 bath,,6035277,Marlies,2013-04-22,"The Hague, Netherlands",N/A,100%,f,2,,Wijk 07 Scheveningen,52.1075811,4.2735388,Entire condo,Entire home/apt,6,5,$199.00,2,365,4,5.0
793480147074761641,previous scrape,Home in Den Haag · 1 bedroom · 1 bed · 1 shared bath,,23540105,Carmen,2014-11-09,"The Hague, Netherlands",90%,71%,t,2,,Wijk 26 Bezuidenhout,52.08689,4.34121,Private room in home,Private room,1,1,,3,32,2,5.0
794596580050824333,city scrape,Home in Den Haag · ★4.97 · 3 bedrooms · 6 beds · 2.5 baths,,106599541,Laila,2016-12-08,"The Hague, Netherlands",100%,98%,t,3,,Wijk 15 Kijkduin en Ockenburgh,52.0547,4.21145,Entire home,Entire home/apt,7,6,$194.00,3,365,36,4.97
795716675594783844,city scrape,Condo in Den Haag · 1 bedroom · 1 bed · 1 bath,,10973910,Carlijn,2014-01-02,"The Hague, Netherlands",N/A,100%,f,1,,Wijk 12 Bomen- en Bloemenbuurt,52.07065,4.25425,Entire condo,Entire home/apt,2,1,$149.00,7,29,0,
796202495448975287,city scrape,Tiny home in Den Haag · ★4.64 · 2 bedrooms · 1 bed · 1 bath,,32213859,Camilla,2015-04-29,"The Hague, Netherlands",100%,100%,f,3,,Wijk 04 Benoordenhout,52.1021953,4.3251676,Tiny home,Entire home/apt,3,1,$120.00,2,365,10,4.64
796826572190384864,city scrape,Home in Den Haag · 1 bedroom · 1 bed · 1 bath,,15577960,Sanne,2014-05-15,"The Hague, Netherlands",N/A,29%,f,2,,Wijk 21 Regentessekwartier,52.07716,4.27911,Entire home,Entire home/apt,2,1,$129.00,2,30,1,5.0
797566582559489003,previous scrape,Home in Den Haag · 1 bedroom · 1 bed · 2 baths,,15478039,Bram,2014-05-13,"The Hague, Netherlands",N/A,100%,f,1,,Wijk 07 Scheveningen,52.106602133289066,4.2762346531146544,Entire home,Entire home/apt,2,1,,1,60,1,5.0
802039452297015200,previous scrape,Home in Den Haag · ★4.67 · 2 bedrooms · 2 beds · 1.5 baths,,22397810,Floor,2014-10-11,"The Hague, Netherlands",N/A,100%,f,1,,Wijk 29 Schildersbuurt,52.07281,4.29718,Entire home,Entire home/apt,3,2,,3,365,3,4.67
805660319530158694,previous scrape,Rental unit in Den Haag · 2 bedrooms · 2 beds · 1 bath,,72395709,Merel,2016-05-16,"The Hague, Netherlands",N/A,100%,f,1,,Wijk 31 Rustenburg en Oostbroek,52.06684407310244,4.279340345507832,Entire rental unit,Entire home/apt,4,2,,26,30,0,
810809021737050160,city scrape,Hotel in Den Haag · ★4.49 · 1 bedroom · 1 bed · 1 private bath,,497580178,Andriy,2023-01-23,,100%,96%,f,3,,Wijk 02 Belgisch Park,52.1100557,4.2877714,Room in hotel,Private room,2,1,$78.00,1,365,240,4.49
810841616411778569,city scrape,Rental unit in Den Haag · 3 bedrooms · 3 beds · 2 baths,,58122253,Rutger,2016-02-10,"The Hague, Netherlands",100%,0%,f,5,,Wijk 12 Bomen- en Bloemenbuurt,52.0776704,4.2630373,Entire rental unit,Entire home/apt,6,3,,3,365,0,
815578788180732361,city scrape,Townhouse in Den Haag · ★5.0 · 1 bedroom · 1 bed · 1 bath,,262890,Mp,2010-10-15,"The Hague, Netherlands",100%,100%,f,1,,Wijk 07 Scheveningen,52.10908,4.27984,Entire townhouse,Entire home/apt,3,1,$138.00,1,365,5,5.0
818571296733401912,city scrape,Condo in Den Haag · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,,39970171,Ward,2015-07-29,"The Hague, Netherlands",100%,64%,f,1,,Wijk 21 Regentessekwartier,52.0791,4.29013,Entire condo,Entire home/apt,2,1,$150.00,3,15,5,5.0
818916759070961750,city scrape,Rental unit in Den Haag · ★5.0 · 2 bedrooms · 3 beds · 1 bath,,101939770,Stéphanie,2016-10-31,"The Hague, Netherlands",100%,28%,f,1,,Wijk 02 Belgisch Park,52.1113582,4.2890636,Entire rental unit,Entire home/apt,4,3,$120.00,1,14,7,5.0
819320351597717950,city scrape,Home in Den Haag · ★5.0 · 4 bedrooms · 4 beds · 1.5 baths,,6977262,Adam,2013-06-18,"The Hague, Netherlands",100%,61%,f,4,,Wijk 07 Scheveningen,52.0933199,4.267486,Entire home,Entire home/apt,8,4,$500.00,2,30,7,5.0
820153688071531055,city scrape,Home in Den Haag · 1 bedroom · 1 bed · 2 baths,,222807576,Stephan,2018-10-27,"The Hague, Netherlands",100%,71%,f,3,,Wijk 07 Scheveningen,52.104104283102025,4.28472061852418,Entire home,Entire home/apt,2,1,$225.00,4,365,2,5.0
823097911827212102,city scrape,Home in Den Haag · 3 bedrooms · 5 beds · 2 baths,,224278576,Noor,2018-11-05,"The Hague, Netherlands",100%,60%,f,1,,Wijk 15 Kijkduin en Ockenburgh,52.07191,4.23556,Entire home,Entire home/apt,5,5,$219.00,14,30,2,5.0
823947761971680410,city scrape,Rental unit in Den Haag · 1 bedroom · 1 bed · 1 bath,,131320585,Ayad,2017-05-21,"The Hague, Netherlands",N/A,N/A,f,1,,Wijk 27 Stationsbuurt,52.07308,4.31749,Entire rental unit,Entire home/apt,2,1,$204.00,7,365,0,
824591592112939631,city scrape,Home in Den Haag · 4 bedrooms · 3 beds · 1.5 baths,,500612077,Daria,2023-02-11,,100%,100%,f,1,,Wijk 16 Kraayenstein en Vroondaal,52.03928,4.21137,Entire home,Entire home/apt,5,3,$177.00,6,14,2,5.0
824619738223476197,city scrape,Home in Den Haag · 1 bedroom · 3 beds · 1 bath,,4536061,Kate,2012-12-31,"The Hague, Netherlands",N/A,100%,f,2,,Wijk 04 Benoordenhout,52.0923436,4.3236371,Entire home,Entire home/apt,2,3,$151.00,3,18,1,5.0
825111076414392336,city scrape,Home in Den Haag · 1 bedroom · 1 bed · 1 bath,,27008865,Eefje,2015-01-31,"The Hague, Netherlands",100%,93%,t,3,,Wijk 07 Scheveningen,52.103801509267285,4.27397970110178,Entire home,Entire home/apt,2,1,$135.00,3,365,0,
825398965300275763,city scrape,Home in Den Haag · 4 bedrooms · 4 beds · 2.5 baths,,19082476,Minique,2014-07-29,"The Hague, Netherlands",25%,10%,f,2,,Wijk 21 Regentessekwartier,52.08097,4.28487,Entire home,Entire home/apt,6,4,$273.00,5,365,2,4.5
828175017655647578,previous scrape,Chalet in Den Haag · 2 bedrooms · 2 beds · 1 bath,,256391686,Eezz,2019-04-17,,100%,93%,f,229,,Wijk 15 Kijkduin en Ockenburgh,52.05457,4.21469,Entire chalet,Entire home/apt,4,2,,1,1125,2,4.5
828319825517697979,city scrape,Rental unit in Den Haag · ★4.77 · 1 bedroom · 1 bed · 1 bath,,232053755,Karim,2018-12-23,"The Hague, Netherlands",100%,84%,t,1,,Wijk 22 Zeeheldenkwartier,52.08591,4.29926,Entire rental unit,Entire home/apt,2,1,$110.00,2,61,22,4.77
831225426212756499,city scrape,Home in Den Haag · ★5.0 · 4 bedrooms · 4 beds · 2.5 baths,,2182590,Tobias,2012-04-20,"The Hague, Netherlands",67%,42%,f,2,,Wijk 07 Scheveningen,52.10757962287758,4.2756505880340345,Entire home,Entire home/apt,5,4,$200.00,2,365,3,5.0
831916345424884705,city scrape,Hotel in Den Haag · 1 bedroom · 1 bed · 1 bath,,497580178,Andriy,2023-01-23,,100%,96%,f,3,,Wijk 07 Scheveningen,52.10901,4.28881,Room in hotel,Private room,2,1,$62.00,1,365,0,
833054740864562551,city scrape,Rental unit in Den Haag · ★4.84 · 1 bedroom · 1 bed · 1 shared bath,,117267946,Regina,2017-02-20,"The Hague, Netherlands",100%,100%,t,1,,Wijk 38 Laakkwartier en Spoorwijk,52.0568866,4.324992,Private room in rental unit,Private room,1,1,$55.00,1,1125,38,4.84
833841209782869511,city scrape,Serviced apartment in Den Haag · ★4.85 · 1 bedroom · 4 beds · 1 bath,,482179193,Niek,2022-10-04,"The Hague, Netherlands",97%,98%,f,16,,Wijk 28 Centrum,52.0741077,4.3045705,Entire serviced apartment,Entire home/apt,4,4,$268.00,1,7,19,4.85
834086291411116658,city scrape,Rental unit in Den Haag · ★4.63 · 3 bedrooms · 2 beds · 1 bath,,489625702,Ralph,2022-11-29,"The Hague, Netherlands",90%,63%,f,3,,Wijk 07 Scheveningen,52.11174,4.27964,Entire rental unit,Entire home/apt,2,2,$126.00,3,365,16,4.63
835351674611901510,city scrape,Tiny home in Den Haag · ★5.0 · 1 bed · 1 bath,,92028372,Joanne,2016-08-26,"The Hague, Netherlands",100%,65%,f,2,,Wijk 14 Bohemen en Meer en Bos,52.068128857548025,4.247700672519589,Tiny home,Entire home/apt,2,1,$95.00,2,3,5,5.0
835364710333218129,city scrape,Home in Den Haag · 3 bedrooms · 4 beds · 4 baths,,32957967,Jan Arie De Graaf,2015-05-09,"The Hague, Netherlands",N/A,100%,f,3,,Wijk 22 Zeeheldenkwartier,52.0837,4.29661,Entire home,Entire home/apt,6,4,$395.00,3,365,0,
836383765962208408,city scrape,Tiny home in Den Haag · ★4.80 · 1 bed · 1 bath,,360156234,Matias,2020-08-03,"The Hague, Netherlands",100%,100%,f,4,,Wijk 13 Vogelwijk,52.0757828,4.239424899999999,Tiny home,Entire home/apt,1,1,$69.00,5,1125,5,4.8
836855367412555711,city scrape,Condo in Den Haag · ★5.0 · 1 bedroom · 4 beds · 1 bath,,482179193,Niek,2022-10-04,"The Hague, Netherlands",97%,98%,f,16,,Wijk 28 Centrum,52.0741077,4.3045705,Entire condo,Entire home/apt,4,4,$222.00,1,7,10,5.0
836869473777060105,city scrape,Hotel in Den Haag · ★4.69 · 1 bedroom · 1 bed · 1 private bath,,482179193,Niek,2022-10-04,"The Hague, Netherlands",97%,98%,f,16,,Wijk 28 Centrum,52.0741077,4.3045705,Room in hotel,Private room,3,1,$152.00,1,7,16,4.69
836899268540803278,city scrape,Home in Den Haag · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,,30520858,Joost,2015-04-03,,N/A,80%,t,1,,Wijk 26 Bezuidenhout,52.08666,4.33516,Entire home,Entire home/apt,2,1,$139.00,2,180,9,5.0
837455005629587729,city scrape,Hotel in Den Haag · ★4.0 · 1 bedroom · 1 bed · 0 shared baths,,482179193,Niek,2022-10-04,"The Hague, Netherlands",97%,98%,f,16,,Wijk 28 Centrum,52.0741077,4.3045705,Room in hotel,Private room,2,1,$74.00,1,7,4,4.0
837459783746336472,city scrape,Hotel in Den Haag · ★4.76 · 1 bedroom · 1 bed · 1 private bath,,482179193,Niek,2022-10-04,"The Hague, Netherlands",97%,98%,f,16,,Wijk 28 Centrum,52.0741077,4.3045705,Room in hotel,Private room,2,1,$133.00,1,7,17,4.76
837463403733236586,city scrape,Hotel in Den Haag · ★4.58 · 1 bedroom · 2 beds · 1 private bath,,482179193,Niek,2022-10-04,"The Hague, Netherlands",97%,98%,f,16,,Wijk 28 Centrum,52.0741077,4.3045705,Room in hotel,Private room,2,2,$111.00,1,7,12,4.58
837466466597344786,city scrape,Hotel in Den Haag · ★4.64 · 1 bedroom · 1 bed · 1 private bath,,482179193,Niek,2022-10-04,"The Hague, Netherlands",97%,98%,f,16,,Wijk 28 Centrum,52.0741077,4.3045705,Room in hotel,Private room,2,1,$100.00,1,7,11,4.64
837473185886595776,city scrape,Hotel in Den Haag · ★4.61 · 1 bedroom · 1 bed · 1 private bath,,482179193,Niek,2022-10-04,"The Hague, Netherlands",97%,98%,f,16,,Wijk 28 Centrum,52.0741077,4.3045705,Room in hotel,Private room,2,1,$111.00,1,7,52,4.61
840556362629285335,previous scrape,Home in Den Haag · 2 bedrooms · 2 beds · 2 baths,,6240131,Eveline,2013-05-05,"The Hague, Netherlands",N/A,67%,f,1,,Wijk 02 Belgisch Park,52.11123139999999,4.2876951,Entire home,Entire home/apt,4,2,,2,14,1,4.0
841622426666725157,city scrape,Rental unit in Den Haag · ★4.97 · 1 bedroom · 1 bed · 1 bath,,79067079,Ron,2016-06-21,"The Hague, Netherlands",100%,100%,t,1,,Wijk 19 Vruchtenbuurt,52.06789,4.26296,Entire rental unit,Entire home/apt,2,1,$130.00,2,120,30,4.97
841775674467002207,city scrape,Townhouse in Den Haag · ★5.0 · 2 bedrooms · 1 bed · 2 baths,,21915222,Floor,2014-09-29,"The Hague, Netherlands",N/A,100%,f,1,,Wijk 21 Regentessekwartier,52.0783432422576,4.283528029918671,Entire townhouse,Entire home/apt,3,1,$115.00,4,7,3,5.0
842449393342416042,city scrape,Rental unit in Den Haag · ★4.33 · 2 bedrooms · 2 beds · 1 bath,,204494601,Daniel,2018-07-23,"The Hague, Netherlands",83%,100%,f,2,,Wijk 21 Regentessekwartier,52.077108125522145,4.293785467743874,Entire rental unit,Entire home/apt,4,2,$112.00,3,365,2,4.33
842646841505926664,previous scrape,Home in Den Haag · 4 bedrooms · 6 beds · 4 baths,,30470066,Debby,2015-04-02,,N/A,N/A,f,1,,Wijk 21 Regentessekwartier,52.07726679327774,4.282157085835934,Entire home,Entire home/apt,8,6,,14,1125,0,
842862947896211587,city scrape,Rental unit in Den Haag · ★4.75 · 1 bedroom · 1 bed · 1 shared bath,,74685552,Ayub,2016-05-29,"The Hague, Netherlands",0%,30%,f,1,,Wijk 29 Schildersbuurt,52.07245,4.29859,Private room in rental unit,Private room,2,1,$61.00,1,365,4,4.75
843316587638326359,city scrape,Home in Den Haag · 1 bedroom · 1 bed · 1.5 baths,,278943960,Clara,2019-07-24,Netherlands,100%,100%,f,1,,Wijk 01 Oostduinen,52.11353,4.29529,Entire home,Entire home/apt,2,1,$129.00,4,31,2,5.0
843987659225884284,city scrape,Home in Den Haag · ★4.83 · 3 bedrooms · 3 beds · 2 baths,,92167225,Hilda,2016-08-27,"The Hague, Netherlands",100%,100%,f,2,,Wijk 13 Vogelwijk,52.07538037256349,4.247878773235018,Entire home,Entire home/apt,6,3,$239.00,1,1125,6,4.83
846208607740778570,city scrape,Home in Den Haag · 4 bedrooms · 4 beds · 2 baths,,129886995,Johan,2017-05-11,"The Hague, Netherlands",N/A,100%,f,1,,Wijk 02 Belgisch Park,52.11032,4.29491,Entire home,Entire home/apt,6,4,$345.00,7,14,2,5.0
846813412935832537,city scrape,Rental unit in Den Haag · 1 bedroom · 1 bed · 1.5 baths,,150796442,Michèle,2017-09-16,"The Hague, Netherlands",100%,36%,f,1,,Wijk 09 Geuzen- en Statenkwartier,52.095594,4.2768332,Entire rental unit,Entire home/apt,2,1,$173.00,2,1125,2,5.0
847131956645058756,city scrape,Home in Den Haag · ★5.0 · 3 bedrooms · 3 beds · 2 baths,,251011178,Irene,2019-03-25,,N/A,100%,f,1,,Wijk 12 Bomen- en Bloemenbuurt,52.0717509,4.2528704,Entire home,Entire home/apt,4,3,$194.00,7,30,3,5.0
847556764854535759,city scrape,Hotel in Den Haag · ★4.74 · 1 bedroom · 1 private bath,,381141703,Sircle,2020-12-22,"The Hague, Netherlands",70%,100%,f,6,,Wijk 28 Centrum,52.078863383634506,4.305541400005059,Room in hotel,Private room,2,,$100.00,1,365,27,4.74
847561755763886855,city scrape,Hotel in Den Haag · ★4.58 · 1 bedroom · 1 private bath,,381141703,Sircle,2020-12-22,"The Hague, Netherlands",70%,100%,f,6,,Wijk 28 Centrum,52.07889795596436,4.305886453816777,Room in hotel,Private room,1,,$80.00,1,365,12,4.58
847564055607883517,city scrape,Hotel in Den Haag · ★4.62 · 1 bedroom · 1 private bath,,381141703,Sircle,2020-12-22,"The Hague, Netherlands",70%,100%,f,6,,Wijk 28 Centrum,52.07940528930565,4.304970670293793,Room in hotel,Private room,2,,$116.00,1,365,13,4.62
847565790964770867,city scrape,Hotel in Den Haag · ★4.58 · 1 bedroom · 1 private bath,,381141703,Sircle,2020-12-22,"The Hague, Netherlands",70%,100%,f,6,,Wijk 28 Centrum,52.07928334934938,4.306214387639223,Room in hotel,Private room,2,,$129.00,1,365,12,4.58
847567790598296129,city scrape,Hotel in Den Haag · 1 bedroom · 1 private bath,,381141703,Sircle,2020-12-22,"The Hague, Netherlands",70%,100%,f,6,,Wijk 28 Centrum,52.079067420472505,4.304923096873086,Room in hotel,Private room,2,,$214.00,1,365,1,5.0
847836944407441005,city scrape,Condo in Den Haag · ★5.0 · 1 bedroom · 1 bed · 1 bath,,112551987,Mirthe,2017-01-21,"The Hague, Netherlands",N/A,83%,t,1,,Wijk 22 Zeeheldenkwartier,52.08079,4.2982,Entire condo,Entire home/apt,2,1,$230.00,1,20,9,5.0
849809084165537462,city scrape,Home in Den Haag · 3 bedrooms · 4 beds · 1.5 baths,,505925619,Ronald,2023-03-18,,N/A,0%,f,1,,Wijk 42 Ypenburg,52.0503339,4.3659789,Entire home,Entire home/apt,4,4,$258.00,1,30,0,
851292697993351589,city scrape,Home in Den Haag · 4 bedrooms · 5 beds · 2 baths,,490699407,Jochem,2022-12-08,,N/A,100%,f,1,,Wijk 04 Benoordenhout,52.09427,4.30983,Entire home,Entire home/apt,6,5,$400.00,5,365,0,
852785686861125280,city scrape,Home in Den Haag · ★4.80 · 2 bedrooms · 4 beds · 1 bath,,2932610,Maria,2012-07-14,"The Hague, Netherlands",N/A,56%,f,1,,Wijk 17 Loosduinen,52.0563328,4.2570819,Entire home,Entire home/apt,2,4,$148.00,3,1125,5,4.8
853362603859571729,city scrape,Home in Den Haag · ★4.75 · 2 bedrooms · 2 beds · 1 bath,,220660337,Julien,2018-10-15,"The Hague, Netherlands",0%,33%,f,1,,Wijk 08 Duindorp,52.088609142023095,4.2584292619018616,Entire home,Entire home/apt,3,2,$160.00,4,30,4,4.75
854447139222644558,city scrape,Home in Den Haag · 4 bedrooms · 5 beds · 2 baths,,9445969,Arjan,2013-10-15,,N/A,100%,f,1,,Wijk 07 Scheveningen,52.096008000000005,4.26055501904909,Entire home,Entire home/apt,6,5,$350.00,7,21,0,
854913279639212322,city scrape,Home in Den Haag · ★5.0 · 5 bedrooms · 5 beds · 3.5 baths,,506980419,Remco,2023-03-25,"The Hague, Netherlands",100%,100%,f,1,,Wijk 03 Westbroekpark en Duttendel,52.1042,4.31618,Entire home,Entire home/apt,10,5,$497.00,5,30,4,5.0
854940019867499109,city scrape,Home in Den Haag · 4 bedrooms · 4 beds · 3 baths,,16358007,Joost,2014-06-04,"The Hague, Netherlands",N/A,N/A,f,1,,Wijk 12 Bomen- en Bloemenbuurt,52.08182,4.27558,Entire home,Entire home/apt,6,4,$375.00,7,28,0,
855806164235720091,city scrape,Condo in Den Haag · 1 bedroom · 2 beds · 1 bath,,9199446,Merlijn,2013-10-03,"The Hague, Netherlands",N/A,100%,f,3,,Wijk 07 Scheveningen,52.11029,4.28219,Entire condo,Entire home/apt,2,2,$250.00,6,30,1,5.0
855922453972348017,city scrape,Hotel in Den Haag · ★4.83 · 1 bedroom · 3 beds · 1 private bath,,507209846,Auke,2023-03-26,,80%,84%,f,5,,Wijk 07 Scheveningen,52.1113,4.28315,Room in hotel,Private room,4,3,$211.00,2,30,5,4.83
856235490801348302,city scrape,Home in Den Haag · 4 bedrooms · 4 beds · 2 baths,,14941062,Corina,2014-04-30,"The Hague, Netherlands",100%,60%,f,1,,Wijk 07 Scheveningen,52.104372556020735,4.28406190186916,Entire home,Entire home/apt,5,4,$200.00,4,14,2,5.0
856525732366057938,previous scrape,Rental unit in Den Haag · 1 bedroom · 1 bed · 1.5 baths,,116521107,Els,2017-02-15,"The Hague, Netherlands",N/A,88%,t,1,,Wijk 19 Vruchtenbuurt,52.07231485913777,4.261622038682307,Entire rental unit,Entire home/apt,2,1,$125.00,4,1125,2,5.0
857927547575277493,previous scrape,Rental unit in Den Haag · ★4.86 · 2 bedrooms · 2 beds · 2 baths,,16649763,Judith,2014-06-11,"The Hague, Netherlands",N/A,90%,f,2,,Wijk 29 Schildersbuurt,52.07,4.31028,Entire rental unit,Entire home/apt,3,2,,1,14,7,4.86
860154331204607442,city scrape,Home in Den Haag · ★4.92 · 1 bedroom · 1 bed · 1 shared bath,,11863422,Catherine,2014-02-02,"The Hague, Netherlands",100%,98%,t,3,,Wijk 09 Geuzen- en Statenkwartier,52.09633585285276,4.270636327564716,Private room in home,Private room,1,1,$81.00,1,365,24,4.92
861555229830452391,city scrape,Home in Den Haag · ★5.0 · 3 bedrooms · 5 beds · 1 bath,,60988791,André,2016-02-29,"The Hague, Netherlands",100%,56%,f,2,,Wijk 16 Kraayenstein en Vroondaal,52.03988774136041,4.210088465576187,Entire home,Entire home/apt,6,5,$230.00,6,8,4,5.0
863659589694749317,city scrape,Hostel in Den Haag · ★4.50 · 1 bedroom · 8 beds · 0 shared baths,,482179193,Niek,2022-10-04,"The Hague, Netherlands",97%,98%,f,16,,Wijk 28 Centrum,52.07418329999999,4.3045583,Shared room in hostel,Shared room,1,8,$33.00,1,7,23,4.5
863667024430343207,city scrape,Hotel in Den Haag · ★4.25 · 1 bedroom · 8 beds,,482179193,Niek,2022-10-04,"The Hague, Netherlands",97%,98%,f,16,,Wijk 28 Centrum,52.07418329999999,4.3045583,Shared room in hotel,Shared room,1,8,$27.00,1,7,24,4.25
863667142925065192,city scrape,Hotel in Den Haag · ★4.36 · 1 bedroom · 10 beds,,482179193,Niek,2022-10-04,"The Hague, Netherlands",97%,98%,f,16,,Wijk 28 Centrum,52.07418329999999,4.3045583,Shared room in hotel,Shared room,1,10,$29.00,1,7,11,4.36
863672575052106689,city scrape,Hotel in Den Haag · 1 bedroom · 12 beds,,482179193,Niek,2022-10-04,"The Hague, Netherlands",97%,98%,f,16,,Wijk 28 Centrum,52.07418329999999,4.3045583,Shared room in hotel,Shared room,1,12,$27.00,1,7,2,4.5
864446807531351345,city scrape,Home in Den Haag · 2 bedrooms · 2 beds · 2 baths,,177701530,Hosted By Wendy,2018-03-10,"The Hague, Netherlands",100%,94%,f,48,,Wijk 21 Regentessekwartier,52.07364,4.29412,Entire home,Entire home/apt,4,2,$199.00,2,365,1,4.0
865165880651546754,city scrape,Rental unit in Den Haag · ★5.0 · 1 bedroom · 1 bed · 1 bath,,231060295,Nicole,2018-12-17,"The Hague, Netherlands",100%,81%,f,1,,Wijk 26 Bezuidenhout,52.07778,4.33344,Entire rental unit,Entire home/apt,2,1,$96.00,3,14,8,5.0
868158126490761312,city scrape,Home in Den Haag · 3 bedrooms · 7 beds · 1 bath,,509768236,Fred,2023-04-12,,N/A,100%,f,1,,Wijk 09 Geuzen- en Statenkwartier,52.08909,4.27168,Entire home,Entire home/apt,6,7,$400.00,2,21,0,
869515888727493908,previous scrape,Rental unit in Den Haag · 2 bedrooms · 2 beds · 1 bath,,213972202,Victoria,2018-09-06,"The Hague, Netherlands",100%,100%,f,4,,Wijk 19 Vruchtenbuurt,52.06793,4.26924,Entire rental unit,Entire home/apt,3,2,,1,30,1,5.0
871452004442813104,previous scrape,Rental unit in Den Haag · ★4.83 · 2 bedrooms · 2 beds · 1 bath,,16174565,Alexandra,2014-05-30,"The Hague, Netherlands",N/A,100%,t,2,,Wijk 07 Scheveningen,52.10422,4.28195,Entire rental unit,Entire home/apt,4,2,,2,10,12,4.83
871602131150895673,city scrape,Rental unit in Den Haag · 2 bedrooms · 3 beds · 1 bath,,5824238,Hedwig Maria,2013-04-08,"The Hague, Netherlands",100%,25%,f,1,,Wijk 02 Belgisch Park,52.1125944,4.2866244,Entire rental unit,Entire home/apt,4,3,$155.00,5,14,1,5.0
873062011743645072,previous scrape,Condo in Den Haag · 2 bedrooms · 2 beds · 2 baths,,972280,David,2011-08-15,"The Hague, Netherlands",N/A,100%,f,1,,Wijk 11 Duinoord,52.08192556477703,4.283310355895741,Entire condo,Entire home/apt,5,2,$200.00,5,30,1,5.0
873168207212703876,city scrape,Home in Den Haag · ★5.0 · 2 bedrooms · 1 bed · 1.5 baths,,1678297,Nikki,2012-01-31,"The Hague, Netherlands",N/A,100%,f,3,,Wijk 12 Bomen- en Bloemenbuurt,52.07681,4.27022,Entire home,Entire home/apt,4,1,$190.00,5,30,3,5.0
874770607442410502,city scrape,Home in Den Haag · 6 bedrooms · 5 beds · 3 baths,,177701530,Hosted By Wendy,2018-03-10,"The Hague, Netherlands",100%,94%,f,48,,Wijk 14 Bohemen en Meer en Bos,52.07263,4.2496,Entire home,Entire home/apt,9,5,$500.00,6,365,0,
875121101827529849,previous scrape,Bed and breakfast in Den Haag · 1 bedroom · 2 beds · 1.5 shared baths,,47157381,Mathijs,2015-10-22,"The Hague, Netherlands",100%,67%,f,2,,Wijk 07 Scheveningen,52.1113,4.28044,Private room in bed and breakfast,Private room,3,2,,1,365,2,5.0
876466035800508162,city scrape,Home in Den Haag · ★5.0 · 2 bedrooms · 2 beds · 1 bath,,6713462,Geraldine,2013-06-03,"The Hague, Netherlands",67%,58%,f,1,,Wijk 21 Regentessekwartier,52.0730665,4.2837358,Entire home,Entire home/apt,4,2,$195.00,3,365,4,5.0
877349845350856355,city scrape,Home in Den Haag · 3 bedrooms · 4 beds · 1 bath,,511383226,Mijke,2023-04-23,"The Hague, Netherlands",100%,50%,f,1,,Wijk 19 Vruchtenbuurt,52.06934,4.25383,Entire home,Entire home/apt,5,4,$189.00,6,21,1,5.0
879463280989612873,city scrape,Rental unit in Den Haag · ★4.33 · 1 bedroom · 2 beds · 1 bath,,361503812,Steyn,2020-08-10,"The Hague, Netherlands",0%,13%,f,3,,Wijk 05 Archipelbuurt,52.09059,4.3089,Entire rental unit,Entire home/apt,2,2,$120.00,1,1125,3,4.33
879526174791745587,city scrape,Rental unit in Den Haag · ★4.81 · 1 bedroom · 1 bed · 1 private bath,,25091293,Tsvetelin,2014-12-22,"The Hague, Netherlands",100%,100%,t,1,,Wijk 38 Laakkwartier en Spoorwijk,52.0565898,4.3254092,Private room in rental unit,Private room,2,1,$73.00,2,120,30,4.81
880108297919861850,city scrape,Home in Den Haag · 5 bedrooms · 4 beds · 1.5 baths,,512279303,Saskia,2023-04-29,"The Hague, Netherlands",N/A,100%,f,1,,Wijk 20 Valkenboskwartier,52.07343,4.26311,Entire home,Entire home/apt,5,4,$300.00,3,1125,1,5.0
880428386252496353,city scrape,Home in Den Haag · ★5.0 · 4 bedrooms · 3 beds · 3.5 baths,,4553903,Larissa,2013-01-02,"The Hague, Netherlands",100%,67%,f,1,,Wijk 09 Geuzen- en Statenkwartier,52.0969,4.27711,Entire home,Entire home/apt,8,3,$379.00,4,365,3,5.0
880890485963042635,city scrape,Rental unit in Den Haag · ★4.67 · 3 bedrooms · 4 beds · 1.5 baths,,5800982,Lara,2013-04-06,"The Hague, Netherlands",0%,23%,f,2,,Wijk 29 Schildersbuurt,52.07349409596854,4.295088100000015,Entire rental unit,Entire home/apt,7,4,$170.00,5,45,3,4.67
881051624001764451,city scrape,Home in Den Haag · ★4.75 · 3 bedrooms · 3 beds · 2.5 baths,,223377598,Camille,2018-10-30,"The Hague, Netherlands",89%,41%,f,1,,Wijk 07 Scheveningen,52.103265037018545,4.286329932510853,Entire home,Entire home/apt,6,3,$330.00,3,365,4,4.75
